x,y
79.40828883263248,152.8344238267352
98.04626262648556,186.91070044738052
240.57897871157888,48.47368390315306
109.68718315747228,277.94576914699053
249.62608202973632,229.75335243547173
100.7846999022866,281.9834915570912
235.3302284108093,109.53973974862691
262.35201641365506,64.57463208572932
76.55886415810781,204.2958429220136
245.55799410834155,134.50199833817595
77.63620971582323,276.3744288428442
271.9710914833439,179.42881388196048
104.6974811220976,133.67144236686462
85.46275741166298,235.56492378547424
112.96618986481296,316.2522878813427
230.44503996035328,80.37598947582806
267.1076022957829,227.29248272207403
221.91492290585327,172.99027915746092
260.23753770666497,295.33742515126704
445.299113339602,228.65313375641097
84.19446405672677,236.1113076549514
254.22079723564104,106.8700877532044
129.53845101701762,260.54777205504314
126.0935881419958,185.6223961406036
486.4769173149698,226.4003952926521
275.999362838969,139.6895266719426
76.1794561305078,328.75449902465783
136.94451343735275,211.8044632944228
114.87036283353622,177.06206220436732
497.9946415011163,211.04427955871444
149.2489679944091,216.4248735803648
94.06968973672538,247.12858901807053
258.92089076092367,160.90469451689512
455.266044404694,201.72230720320755
358.82702769514106,462.53299227241786
269.7548652280775,180.83041976659425
101.0318245476664,302.1833275302836
232.9396848171716,139.13327894661433
85.93550279834696,190.6008995169664
544.0351224345292,194.96980186864903
363.1657938357064,391.27068294819054
291.33330750724474,101.14467781926328
63.9972728672364,258.5060444461786
111.92527380298988,292.13890730078583
108.72642874025992,219.118735229624
378.4094055439391,296.0185189612043
411.3168912592383,370.4521641663897
394.9576066667736,404.9961186075103
236.8551842967996,135.249238769706
100.47222900100962,282.68560364116814
328.7082939157844,387.1786588457185
84.05968032874655,244.3149711741096
112.9724259781071,85.4598254782839
124.81489580569306,134.98623776466238
521.0236094739084,254.34972296931548
94.24452148634305,171.23988280758468
292.07140558081744,128.5062779826302
106.6780571988304,171.08713408086825
409.65012901438007,360.3330023086442
235.069286604899,107.86620896429751
505.4277248362611,132.5392819815312
525.4941125380781,201.11604661809693
399.2113212745346,407.5907136842369
508.7877969113812,204.0447022400467
129.4889909380549,170.35418643671582
448.4597081822315,209.0208060767916
530.410606526724,287.4715880759151
94.3546783055193,231.4283339464573
135.02760511123688,170.59489949009526
84.87633848187738,159.49814472978113
348.87869421029484,323.167319448466
227.42807390584363,166.29718875691742
377.5321518830365,421.8577297029641
283.9467375443717,120.0463240488934
302.8523300748568,88.88155995977885
148.6640427670092,224.04651147842185
255.6226489073024,83.280447218644
500.9171690478229,132.55874782433395
291.1782006227223,101.73479945321846
132.22984206864697,252.887052292134
216.49159311361112,108.38668164443702
511.9611177587704,304.7155532416909
444.4379252072664,141.06764777936712
272.01172567124905,124.11712898976438
510.3463757655308,216.96885946113403
251.2496480263348,135.48040899093024
262.57859708732195,270.3578230535657
539.3084425570341,125.24322011352812
162.02161692018993,169.25827914807908
124.63988516499832,202.98026049936323
242.3232073568577,234.83103263993405
240.15009720344463,219.1965879308541
82.83595635263293,116.1206363045542
238.7264738883628,61.20667417962872
350.44388108078454,400.6758994759718
110.13836274583596,286.3826290848804
266.8876722567361,240.3655421358307
247.81257693348968,153.1335733048803
279.0530256586435,50.38720295867903
377.9897668075898,234.9788280773224
492.0785927831193,220.8164204892176
379.9735867721224,339.2991999055946
275.250245178994,179.09943983636083
107.61243478272218,335.7783822717865
123.61804773991864,207.65923387577072
103.31864472968113,308.93601611378426
246.8241652478832,88.29179848260323
197.1700544901904,142.36886181655018
215.209641846606,93.26882165855804
411.60325671692925,377.4811807070324
259.2650541393253,189.9952942581517
254.4463762804419,179.31930126229042
363.5200916598613,324.48959283573595
472.23237027830766,265.4524542438153
286.0224178474284,197.3812590001456
90.61267118706031,209.37654700766765
96.82843944503055,150.23921556751029
275.038282622596,159.28282871800593
383.6451016981017,448.20353694255647
238.8974444513593,69.3909314645184
222.61779405323955,52.36650029993461
90.84410869407412,194.75578062971223
319.8273577388097,333.1885464107587
371.5671521022926,412.4758670978975
99.71451707577232,266.8509340431826
269.0054167650279,118.7026050787148
265.0825135403716,258.2071230391774
51.91176590315587,187.6610037431756
122.12904240805489,169.91636786627075
492.1339894296472,330.56496138757143
465.2992681971134,292.70917268391486
57.44835292819923,174.64119921086962
97.638366046121,91.4740691794894
231.9251212115339,116.9192586073053
358.4294392038192,284.33641779244823
391.1206380971361,299.3330425984823
242.59341078366185,128.1282554112259
259.4419855556876,167.64883950365677
105.5169351732168,182.18909959775925
358.8251553469129,213.3880230214828
95.52330471570524,206.99468109016703
127.19492631048723,164.83752641964176
446.2760642259698,101.3514077643714
